CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
41130849,PATZERIA'S PERFECT PIZZA,Manhattan,231,WEST   46 STREET,10036.0,2125757646,Pizza,02/01/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,21.0,B,02/01/2018,09/18/2019,Cycle Inspection / Re-inspection,40.759094434954,-73.986276031,105.0,3.0,12500.0,1024738.0,1010180013.0,MN17
41264511,DUNKIN',Brooklyn,10,NEWKIRK PLAZA,11226.0,7184211947,American,05/13/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,9.0,A,05/13/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.635187471238,-73.962774393871,314.0,40.0,52000.0,3121182.0,3052360018.0,BK42
50081611,HOT GINGER,Queens,7332,BELL BLVD,11364.0,6467758828,Japanese,10/25/2018,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,33.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.740098701575,-73.75795752345199,411.0,23.0,129103.0,4439704.0,4077320050.0,QN42
50065028,HAAGEN-DAZS ICE CREAM,Brooklyn,120,MONTAGUE ST,11201.0,7187973700,"Ice Cream, Gelato, Yogurt, Ices",10/16/2017,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,27.0,B,10/16/2017,09/18/2019,Pre-permit (Operational) / Re-inspection,40.694886823634,-73.994698913437,302.0,33.0,501.0,3002065.0,3002480034.0,BK09
40386508,NEW YORK UNIVERSITY - LAW SCHOOL,Manhattan,110,WEST THIRD STREET,10012.0,2129986498,American,07/28/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.730297211651,-73.99988454064,102.0,1.0,6500.0,1008701.0,1005400014.0,MN23
50069936,PRIVE,Brooklyn,1460,FLATBUSH AVE,11210.0,7184500950,Caribbean,07/23/2019,Establishment re-closed by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,32.0,,,09/18/2019,Pre-permit (Operational) / Reopening Inspection,40.635243100062,-73.950246918558,314.0,45.0,77000.0,3336247.0,3052490059.0,BK42
50057988,CHINESE TUXEDO,Manhattan,5,DOYERS ST,10013.0,6468959301,Chinese,06/30/2017,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,9.0,A,06/30/2017,09/18/2019,Pre-permit (Operational) / Re-inspection,40.714308924856,-73.99792944642701,103.0,1.0,2900.0,1088322.0,1001620038.0,MN27
50036126,NEW YORK FRIED CHICKEN & PIZZA,Brooklyn,2837,86TH ST,11223.0,7183730391,Chicken,09/19/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,7.0,A,09/19/2018,09/18/2019,Cycle Inspection / Re-inspection,40.592271170002,-73.977838194129,315.0,47.0,38600.0,3193262.0,3071430036.0,BK26
41502782,BLUE AGAVE,Brooklyn,7215,3 AVENUE,11209.0,7184390808,Mexican,07/24/2017,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,24.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.633334862504,-74.027010509852,310.0,43.0,6600.0,3147328.0,3059080005.0,BK31
50013399,JULIA'S BEER AND WINE BAR,Queens,818,WOODWARD AVE,11385.0,9179091314,American,10/06/2016,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",N,,,,09/18/2019,Smoke-Free Air Act / Initial Inspection,40.703349295169,-73.903089539841,405.0,34.0,55100.0,4083071.0,4034720035.0,QN20
50070589,OCHA THAI CUISINE,Queens,12432A,QUEENS BLVD,11415.0,7182610008,Thai,10/17/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,19.0,B,10/17/2018,09/18/2019,Cycle Inspection / Re-inspection,40.712646888175,-73.827011990931,409.0,29.0,21600.0,4080161.0,4033590023.0,QN60
50046218,MAISON THAI,Manhattan,625,2ND AVE,10016.0,6463902085,Thai,06/28/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,13.0,A,06/28/2018,09/18/2019,Cycle Inspection / Re-inspection,40.744929735632,-73.975780668235,106.0,2.0,7800.0,1020154.0,1009150028.0,MN20
41649359,DUNKIN',Manhattan,2,PENNSYLVANIA PLAZA,10121.0,2126437083,Café/Coffee/Tea,08/06/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,10.0,A,08/06/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.750009774218,-73.991345194031,105.0,3.0,10100.0,1083026.0,1007810002.0,MN17
50003246,POTBELLY SANDWICH WORKS,Manhattan,127,FULTON ST,10038.0,6463074896,American,09/26/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.710062545132,-74.007426824347,101.0,1.0,1501.0,1001266.0,1000917503.0,MN25
50041266,TBAAR,Brooklyn,8520,20TH AVE,11214.0,9178683537,Café/Coffee/Tea,03/08/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,13.0,A,03/08/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.605033808986,-73.9978212079,311.0,47.0,28400.0,3329076.0,3063450039.0,BK28
41176514,FRESH TORTILLAS & TACOS,Staten Island,304,NEW DORP LANE,10306.0,7189791222,Tex-Mex,06/21/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,10.0,A,06/21/2018,09/18/2019,Cycle Inspection / Re-inspection,40.571857284336,-74.112387646215,502.0,50.0,13400.0,5057564.0,5042190064.0,SI45
40381420,VILLAGE YOKOCHO,Manhattan,6,STUYVESANT STREET,10003.0,2125983041,Japanese,11/14/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,11/14/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.729857562420996,-73.989431930386,103.0,2.0,3800.0,1006737.0,1004640006.0,MN22
41454471,ASIAN JEWELS SEAFOOD RESTAURANT,Queens,133-30,39 AVENUE,11354.0,7183598600,Chinese,06/24/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,32.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.75909344598,-73.834157180609,407.0,20.0,87100.0,4112276.0,4049730016.0,QN22
40367540,PICCOLA VENEZIA,Queens,4201,28 AVENUE,11103.0,7187218470,Italian,05/11/2019,Violations were cited in the following area(s).,05B,"Harmful, noxious gas or vapor detected. CO ~1 3 ppm.",Y,96.0,C,05/11/2019,09/18/2019,Cycle Inspection / Re-inspection,40.76467452834,-73.911974365894,401.0,22.0,14300.0,4012150.0,4007010006.0,QN70
50003157,NEW YORK SPA & SAUNA CAFE,Queens,149-06,NORTHERN BLVD,11354.0,7184630001,Korean,06/07/2017,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,9.0,A,06/07/2017,09/18/2019,Cycle Inspection / Re-inspection,40.765330708927,-73.816867655929,407.0,20.0,115700.0,4595272.0,4050177503.0,QN51
50060875,EL CONDE NUEVO,Manhattan,4139,BROADWAY,10033.0,2127810419,Spanish,11/30/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,12.0,A,11/30/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.846076299266,-73.938493594623,112.0,10.0,26300.0,1063517.0,1021420237.0,MN36
50058475,YI MIN RESTAURANT,Brooklyn,3821,FORT HAMILTON PKWY,11218.0,7186336723,Chinese,06/07/2018,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,N,9.0,A,06/07/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.6434933021,-73.98997896399,312.0,39.0,22600.0,3122979.0,3052900027.0,BK88
50062342,SAM'S FRIED ICE CREAM,Manhattan,37B,ORCHARD ST,10002.0,6468337538,"Ice Cream, Gelato, Yogurt, Ices",06/17/2019,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.715793543611,-73.991436229789,103.0,1.0,1600.0,,1.0,MN27
50066197,KONDITORI,Manhattan,135,WILLIAM ST,10038.0,6466923229,American,07/31/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12.0,A,07/31/2017,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.709351697601,-74.00664763999,101.0,1.0,1502.0,1001192.0,1000780001.0,MN25
50002562,EXQUISITO RESTAURANT,Queens,2112,36TH AVENUE,11106.0,7187843505,Spanish,02/21/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,9.0,A,02/21/2017,09/18/2019,Cycle Inspection / Re-inspection,40.759769411236,-73.936581040398,401.0,26.0,3300.0,4004269.0,4003480019.0,QN68
41302769,ENZO'S PIZZERIA & ITALIAN SPECIALTIES,Brooklyn,488,KINGS HIGHWAY,11223.0,7183760875,Pizza/Italian,07/29/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Y,87.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.604228854782,-73.971701253883,315.0,47.0,41401.0,3178562.0,3066810117.0,BK25
50056763,TACOS MOLLY,Brooklyn,157,CENTRAL AVE,11221.0,6468061848,Mexican,02/20/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,8.0,A,02/20/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.699137318563,-73.92700260348501,304.0,34.0,42300.0,3072902.0,3032080002.0,BK78
50053086,TIKKA INDIAN GRILL,Queens,11930,METROPOLITAN AVE,11415.0,7184801307,Indian,08/01/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,11.0,A,08/01/2019,09/18/2019,Cycle Inspection / Re-inspection,40.706030325074,-73.83142951519301,409.0,29.0,14000.0,4192762.0,4092310011.0,QN60
50033434,WING BISTRO,Manhattan,1109,1ST AVE,10065.0,9174751153,American,05/10/2019,Establishment re-opened by DOHMH,22G,,,11.0,Z,05/10/2019,09/18/2019,Cycle Inspection / Reopening Inspection,40.760697122155,-73.96119148897101,108.0,5.0,11000.0,1044210.0,1014350029.0,MN31
41651838,BEER AUTHORITY,Manhattan,300,WEST   40 STREET,10018.0,2125108415,American,11/14/2016,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,17.0,B,11/14/2016,09/18/2019,Cycle Inspection / Re-inspection,40.756116851237,-73.99115670300901,104.0,3.0,11500.0,1013688.0,1007630042.0,MN15
50036141,MY BAKERY NY,Brooklyn,5902,7TH AVE,11220.0,7184365318,Bakery,06/29/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.637306448837,-74.01126315824,307.0,38.0,10200.0,3016347.0,3008650041.0,BK34
50058412,ANGIOLINA'S RESTAURANT,Bronx,1322A,JEROME AVE,10452.0,7183002059,Spanish,10/12/2018,Establishment re-opened by DOHMH,04M,Live roaches present in facility's food and/or non-food areas.,Y,15.0,P,10/12/2018,09/18/2019,Cycle Inspection / Reopening Inspection,40.838527089979,-73.918894658401,204.0,16.0,22101.0,2008044.0,2028400001.0,BX63
50074621,HANG HOT POT,Queens,13335,ROOSEVELT AVE,11354.0,3473686735,Chinese,05/10/2018,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Y,24.0,B,05/10/2018,09/18/2019,Pre-permit (Operational) / Re-inspection,40.758501995257,-73.83324180898799,407.0,20.0,87100.0,4112276.0,4049730016.0,QN22
50053178,HAPPY HOUSE SEAFOOD RESTAURANT,Brooklyn,5014-16,8TH AVE,11220.0,7188718893,Chinese,05/21/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,81.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.64097396585,-74.00386629416799,307.0,38.0,10800.0,3013422.0,3007940044.0,BK34
50057409,NEW CHOI H II CHINESE RESTAURANT,Queens,5907,GRAND AVE,11378.0,7184161010,Chinese,10/18/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,12.0,A,10/18/2018,09/18/2019,Cycle Inspection / Re-inspection,40.720642482668,-73.907790230048,405.0,30.0,53100.0,4443053.0,4026950014.0,QN30
50043715,PAT LAFRIEDA MEAT PURVEYORS,Manhattan,2,PENN PLZ,10121.0,2122796328,Sandwiches,03/23/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.750009774218,-73.991345194031,105.0,3.0,10100.0,1083026.0,1007810002.0,MN17
40623604,GOOD ENOUGH TO EAT (A.G. BISTRO),Manhattan,520,COLUMBUS AVENUE,10024.0,2125793194,American,10/18/2018,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,56.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.785905502434,-73.972605966568,107.0,6.0,16900.0,1032161.0,1012160027.0,MN12
41702826,NINOS 46,Manhattan,39,WEST   46 STREET,10036.0,2127194015,Italian,02/07/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.756604082261,-73.980382174536,105.0,4.0,9600.0,1034322.0,1012620019.0,MN17
