CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
41486145,AMBER STEAK HOUSE,Brooklyn,119,NASSAU AVENUE,11222.0,7183893757,Steak,12/29/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12.0,A,12/29/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.724379120884,-73.948964293575,301.0,33.0,57100.0,3066205.0,3026490037.0,BK76
50059378,CHOUCHOU,Manhattan,215,E 4TH ST,10009.0,6468691423,American,03/02/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,22.0,B,03/02/2018,09/18/2019,Pre-permit (Operational) / Re-inspection,40.723708589682005,-73.983523419682,103.0,2.0,3200.0,1005034.0,1004000050.0,MN22
41542651,EL GIRASOL BAKERY,Brooklyn,3362,FULTON STREET,11208.0,7186472098,Bakery,02/14/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,02/14/2018,09/18/2019,Cycle Inspection / Re-inspection,40.683803002505,-73.871601657685,305.0,37.0,118400.0,3092804.0,3041470036.0,BK83
41391237,EL MONUMENTAL RESTAURANT,Queens,14428,HILLSIDE AVENUE,11435.0,7187259727,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",03/30/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.705170669651,-73.811681148951,412.0,24.0,23800.0,4207033.0,4096890020.0,QN61
50042826,TAQUERIA LUPITA,Bronx,3550,E TREMONT AVE,10465.0,3479312157,Mexican,04/02/2018,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,10.0,A,04/02/2018,09/18/2019,Cycle Inspection / Re-inspection,40.830112441743005,-73.825711690459,210.0,13.0,16600.0,2091455.0,2055310106.0,BX52
41463601,JUAN VALDEZ CAFE,Manhattan,140,EAST   57 STREET,10022.0,9172890981,Café/Coffee/Tea,11/14/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,30.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.760784537504,-73.96882608698002,106.0,4.0,11203.0,1036887.0,1013110049.0,MN19
50012902,NEW MING LIANG KITCHEN,Bronx,236,E GUN HILL RD,10467.0,7185470778,Chinese,03/29/2017,Establishment re-closed by DOHMH,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,19.0,,,09/18/2019,Cycle Inspection / Reopening Inspection,40.880104972011,-73.8764900033,207.0,11.0,42300.0,2018221.0,2033430212.0,BX43
40653513,IHAWAN,Queens,4006,70 STREET,11377.0,7182051480,Filipino,03/28/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,56.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.746081296416996,-73.895365306299,402.0,26.0,26300.0,4030355.0,4013010033.0,QN63
50079182,PIZZA SECRET,Brooklyn,72,5TH AVE,11217.0,9293376245,Pizza,07/12/2018,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,54.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.68076836975,-73.977520237742,306.0,39.0,12901.0,3018664.0,3009340039.0,BK37
40365239,DORRIAN'S RED HAND RESTAURANT,Manhattan,1616,2 AVENUE,10028.0,2127726660,Irish,11/08/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,11.0,A,11/08/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.776404966262,-73.952802065662,108.0,5.0,13800.0,1049947.0,1015460049.0,MN32
41169052,DAVE & BUSTER'S,Manhattan,234,WEST   42 STREET,10036.0,6464952015,American,07/08/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,36.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.756739691933,-73.98865881633199,105.0,3.0,11300.0,1024665.0,1010130012.0,MN17
41646976,JAHLOOKOVA,Manhattan,1962,MADISON AVENUE,10035.0,9174751056,Caribbean,12/13/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,3.0,A,12/13/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.806171479058,-73.940336728997,111.0,9.0,19800.0,1054058.0,1017500056.0,MN34
50042362,POSTITANO,Brooklyn,10018,4TH AVE,11209.0,7188331313,Italian,10/28/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,10.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.612519324608996,-74.033924551021,310.0,43.0,5602.0,3156122.0,3061370045.0,BK31
50051556,JORDAN SNACK BAR AND BURGER,Manhattan,4419,BROADWAY,10040.0,3476146804,Spanish,01/15/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,10.0,A,01/15/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.855778671661,-73.93311278765701,112.0,10.0,27900.0,1064458.0,1021800480.0,MN35
41074207,SMALLS JAZZ CLUB,Manhattan,183,WEST   10 STREET,10014.0,6468230596,American,04/21/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,10.0,A,04/21/2017,09/18/2019,Cycle Inspection / Re-inspection,40.734279831343,-74.00280366580499,102.0,3.0,7300.0,1078129.0,1006110001.0,MN23
50007074,BONAFINI,Brooklyn,663,FLATBUSH AVE,11225.0,3477709746,Café/Coffee/Tea,10/04/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,11.0,A,10/04/2017,09/18/2019,Cycle Inspection / Re-inspection,40.657100938838,-73.96020318555199,309.0,40.0,79601.0,3115650.0,3050450009.0,BK60
41445748,GRAND CAFE (Metropolitan Hospital),Manhattan,1901,2 AVENUE,10029.0,2124237519,American,07/28/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.785424088487,-73.94624510402,111.0,8.0,15602.0,,1.0,MN33
41374711,NEW TU DO RESTAURANT,Manhattan,102,BOWERY,10013.0,2129662666,Vietnamese/Cambodian/Malaysia,05/16/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,53.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.717761761063,-73.995184089244,102.0,1.0,4100.0,1003131.0,1002390031.0,MN24
41126655,Villa Pancho Taqueria,Brooklyn,472,MYRTLE AVENUE,11205.0,7186235522,Mexican,01/23/2019,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Y,13.0,A,01/23/2019,09/18/2019,Cycle Inspection / Re-inspection,40.693369661678,-73.966430823965,302.0,35.0,19500.0,3054864.0,3019040028.0,BK69
40544044,NIX MIX COFFEE SHOP,Queens,9017,130 STREET,11418.0,7188472867,American,12/07/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,9.0,A,12/07/2018,09/18/2019,Cycle Inspection / Re-inspection,40.698674388058,-73.82061818450799,409.0,29.0,14202.0,4196815.0,4093580001.0,QN54
50075837,DOMINO'S,Staten Island,3902,RICHMOND AVE,10312.0,5166038816,Pizza,04/18/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12.0,A,04/18/2018,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.542878758808996,-74.163843395136,503.0,51.0,15602.0,5068726.0,5053230031.0,SI01
41686208,CHANG PAI,Queens,16612,HILLSIDE AVENUE,11432.0,7182918222,Chinese,03/25/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,46.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.709568790389,-73.796205519005,412.0,27.0,46000.0,4210082.0,4098180062.0,QN61
50012056,JORA RESTAURANT AND BAR,Queens,4746,11TH ST,11101.0,7183922033,Peruvian,11/10/2016,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,N,12.0,A,11/10/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.744103925746,-73.951085568312,402.0,26.0,700.0,4000280.0,4000450022.0,QN31
40866304,DOMINO'S,Queens,2555,STEINWAY STREET,11103.0,7185453030,Pizza,08/16/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,7.0,A,08/16/2016,09/18/2019,Cycle Inspection / Re-inspection,40.767534594124996,-73.912010282577,401.0,22.0,14300.0,4011381.0,4006840024.0,QN70
50058627,GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVE,11230.0,7186767781,Jewish/Kosher,01/29/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,51.0,C,01/29/2019,09/18/2019,Cycle Inspection / Re-inspection,40.619372470482,-73.964162846845,312.0,44.0,45400.0,3171991.0,3065460014.0,BK46
50058350,XIANG ZHI RESTAURANT,Brooklyn,5322,7TH AVE,11220.0,7184362039,Chinese,07/10/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,9.0,A,07/10/2018,09/18/2019,Cycle Inspection / Re-inspection,40.64058949285,-74.007847847158,307.0,38.0,10000.0,3014374.0,3008170044.0,BK34
50039202,10 BELOW ICE CREAM,Manhattan,10,MOTT ST,10013.0,3478795161,"Ice Cream, Gelato, Yogurt, Ices",05/24/2016,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,11.0,A,05/24/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.713976819174,-73.998701401467,103.0,1.0,2900.0,1001683.0,1001620006.0,MN27
41627325,NEW H.K. TEA AND SUSHI,Brooklyn,2033,86 STREET,11214.0,7182657800,Japanese,02/27/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2.0,A,02/27/2018,09/18/2019,Cycle Inspection / Re-inspection,40.604034695656,-73.997299058633,311.0,47.0,28800.0,3345764.0,3063460065.0,BK28
50032968,ELLIE'S DINER & RESTAURANT,Bronx,58,METROPOLITAN OVAL,10462.0,7182399870,American,07/12/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,25.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.837753730241,-73.859742336772,209.0,18.0,21200.0,2096641.0,2039387501.0,BX46
50079121,FORDHAM SEAFOOD & CHICKEN,Bronx,2468,GRAND CONCOURSE,10458.0,7189339854,American,02/01/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,11.0,A,02/01/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.861667367421,-73.897547130305,205.0,15.0,23702.0,2094664.0,2031530001.0,BX05
50015134,SAPIENZA,Queens,16424,CROSSBAY BLVD,11414.0,7183234011,Delicatessen,01/31/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,38.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.650262662959,-73.83767934672599,410.0,32.0,89200.0,4430528.0,4140860136.0,QN57
50013400,SAHARA NEW YORK,Queens,2562,STEINWAY ST,11103.0,7182696356,Café/Coffee/Tea,06/24/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,4.0,A,06/24/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.767537358251,-73.91203554983599,401.0,22.0,14300.0,4010290.0,4006540089.0,QN70
40876297,JERRY'S 637 DINER,Staten Island,637,BAY STREET,10304.0,7188767685,American,04/11/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,16.0,B,04/11/2018,09/18/2019,Cycle Inspection / Re-inspection,40.626462172909996,-74.075514984777,501.0,49.0,600.0,5013226.0,5004940070.0,SI37
